Country,Province,Lat,Long,Confirmed_2023,Confirmed_2021,Confirmed_2022
US,Wyoming,43.90632465,-91.11451093,567,388,1939
US,Wyoming,44.11946801,-87.80928853,2660,277,1290
Andorra,,42.5063,1.5218,1454,2163,161
US,Georgia,30.19746066,-82.9909967,9852,199,2805
US,Minnesota,45.69804958,-93.99514135,1312,1994,34180
US,Mississippi,,,2566,832,3785
US,Missouri,31.20572971,-89.5077704,2122,66,6694
US,Missouri,34.36398677,-89.95064249,190,0,2606
US,Puerto Rico,41.64938475,-75.29956506,4237,35756,861
US,Wisconsin,39.50984542,-80.24244659,56657,379,460
US,Arkansas,36.3084504,-93.09374925,5464,1934,61
US,Louisiana,36.75700531,-84.14541217,10872,905,567
US,Missouri,33.42491685,-88.87905132,3650,1263,818
US,Texas,33.60771256,-102.3431676,1089,662,84
US,Virginia,38.16404586,-79.12461614,668,1127,1166
US,Washington,36.81980341,-79.39731264,81,17624,2716
US,Georgia,34.69316688,-84.45802506,721,4793,588
US,Texas,30.06040006,-99.34930144,1267,10918,3375
US,Michigan,41.91600556,-85.05929476,112,3489,1417
US,Minnesota,42.94502238,-85.07413319,2039,430,568
US,Missouri,34.35687874,-89.48490961,13953,2787,94
US,Oklahoma,40.38996525,-83.76784341,845,15351,2718
US,South Dakota,34.07859748,-79.36400756,5245,52473,9668
US,Georgia,32.59221302,-82.30239915,2079,23630,4415
US,Iowa,39.52305623,-85.7915857,787,31632,366051
US,Kansas,37.78134351,-96.83878537,136,4683,5255
US,Maine,30.72985248,-92.39915924,4548,9432,8979
US,Maine,32.13675181,-91.67589857,17113,51576,63
US,Mississippi,46.40846929,-95.70835255,7531,16157,186
US,Missouri,33.55545125,-90.29900733,661310,48010,2630
US,North Carolina,42.85145728,-77.30874425,8679,4173,802
US,North Dakota,34.98820368,-78.36914061,12827,19893,676
US,Tennessee,36.48319149,-83.65947309,124,48256,7362
US,Tennessee,35.15634626,-86.09201039,188,35247,647
US,Virginia,29.1732598,-98.08693082,2758,23738,5071
US,Wisconsin,45.06939744,-91.28068855,1333,36513,1209
US,Idaho,32.03650571,-84.19821492,673,43267,234
US,Maine,30.84425359,-91.04976723,11998,3121,0
US,New York,32.61348406,-105.7417604,1461,15429,70048
US,Oklahoma,39.1839264,-83.60331456,9082,5122,1345
US,Illinois,48.29996017,-116.6017932,2335,1075,9284
US,Illinois,39.51949084,-88.22358557,187,41887,6235
US,Kentucky,37.56213922,-82.74750924,10863,4378,9338
US,New Mexico,43.51637314,-71.41684235,125879,41121,4694
US,North Carolina,36.25669272,-77.6556109,1777,58,9454
US,North Dakota,35.59535426,-77.37353178,16882,7027,65181
US,Texas,36.35732446,-89.14921589,12006,2278,20874
US,West Virginia,36.9746148,-82.62410519,18510,524,44420
US,Alabama,32.91360079,-85.39072749,8180,4097,19217
US,Kansas,39.20183497,-95.03620809,22652,97,6197
US,Missouri,34.76216286,-89.50299462,118222,17636,3773
US,Puerto Rico,40.53358749,-77.3997513,39151,4586,49375
US,Texas,35.73939663,-84.31145275,82141,921,161029
US,Wisconsin,38.50782345,-81.9082131,36023,279,72492
US,Alaska,31.1256789,-87.15918694,11598,8,87623
US,Indiana,38.36597551,-86.8792417,2177,242,16936
US,Michigan,44.40759555,-69.76738544,87716,6751,26267
US,Mississippi,44.3543376,-93.29658715,312655,1043,156341
US,North Carolina,43.42778894,-76.14635194,135666,286,50217
US,Ohio,40.55998859,-84.2242143,162409,2370,123593
US,Ohio,38.93416837,-83.86788395,29010,9881,16697
US,Tennessee,35.20222469,-87.03992678,49838,123,52396
Guinea-Bissau,,11.8037,-15.1804,281217,2167,139124
Japan,Niigata,34.317451,135.871644,88132,332,122843
US,Illinois,38.29980057,-88.9240025,229800,2314,81734
Colombia,Santander,12.5567,-81.7185,33416,1527,122148
Malaysia,W.P. Putrajaya,5.2831,115.2308,106203,10308,106973
US,California,33.16887091,-92.59746952,264716,861,10444
US,Florida,38.40214114,-108.2639022,215260,8269,48514
US,Georgia,34.78897608,-84.74993177,159741,7414,24534
US,Missouri,38.02199522,-92.76083747,207671,536,2998
US,Texas,35.6728299,-85.77969117,185724,959,107164
US,Wisconsin,38.02974928,-81.08286634,17761,1154,17202
US,Texas,32.30621324,-101.4356444,94158,485,98677
US,West Virginia,48.48171488,-121.766131,43983,3368,289
US,California,33.31403423,-93.89285258,1674,192,15403
US,Illinois,19.60121157,-155.5210167,189092,4928,4447
US,Mississippi,45.44447208,-93.77617511,30992,11917,1731
US,Missouri,37.65896829,-92.5888493,193905,1876,8996
US,Oregon,35.64661916,-95.96432828,520,86505,400
US,South Dakota,34.28629098,-81.59935761,24369,8301,40795
US,Texas,33.14875072,-95.56351139,9106,2585,12606
US,Georgia,33.014289,-83.92097166,2765,2997,4366
US,Massachusetts,32.70847669,-93.33121835,14994,3625,706
US,Mississippi,33.79696941,-90.87372121,736,4585,58
US,Nebraska,47.12610041,-112.394698,75572,1250,707
US,Ohio,41.60213491,-84.12571393,19061,1158,14860
US,Pennsylvania,41.78869215,-76.51570822,9646,1678,3714
US,Puerto Rico,40.40206612,-77.26297447,1335,2107,1033
US,Texas,33.59564294,-96.10751083,101,726,4906
US,Wisconsin,37.8299889,-81.93528571,1312,12379,17533
US,North Dakota,35.00417719,-79.74491009,22423,41988,472
US,West Virginia,47.14003705,-123.7820567,6471,608,9142
US,Illinois,41.89373302,-88.76958483,4541,781,1577
US,Pennsylvania,34.48556989,-97.85141892,7905,1317,6329
US,South Dakota,41.71018079,-71.28652315,32434,2767,3509
Comoros,,-11.6455,43.3333,979,1383,28401
US,Iowa,41.32467367,-86.26185087,16811,112,3429
US,Kansas,41.03064984,-92.40954728,2497,2230,21183
US,Pennsylvania,45.23330449,-123.3086963,13118,1859,16918
US,Virginia,37.20553386,-79.09678609,6055,125467,1493
US,Arkansas,32.93166885,-109.8882178,51673,944,2562
US,California,35.76271485,-90.0519437,7541,1928,3288
US,Georgia,30.7954597,-85.21500423,44186,2337,1902
US,Massachusetts,44.1664747,-70.20380627,39600,34592,5387
US,Missouri,31.17507789,-90.40392572,2464,1393,534
US,New York,34.91131525,-107.998876,4665,89460,12690
US,South Dakota,34.64137396,-80.1564014,7205,61676,41133
US,Texas,35.21675201,-87.39787695,3286,8745,6979
US,Texas,29.83668859,-97.61814775,7161,12425,281573
US,Virginia,32.73706798,-94.93999853,925,21508,33512
US,Wisconsin,39.63218457,-80.04766838,23694,3365,11497
US,North Carolina,44.4976179,-75.06550039,76905,23679,11419
US,Isle of Man,43.04183996,-108.6296893,10560,1397,17677
Canada,Newfoundland and Labrador,46.5653,-66.4619,531021,3510,15092
US,Alabama,32.53952745,-86.64408227,57395,1229,6717
US,Georgia,29.60779729,-81.74230285,18899,0,9900
US,Kentucky,37.97162523,-85.68955617,19930,4937,6954
US,Kentucky,36.85699301,-83.21899516,28759,127132,7256
US,Michigan,43.29265605,-84.60505416,26220,4415,5499
US,Minnesota,41.91441767,-85.52797979,11622,35646,45626
US,North Carolina,43.42034246,-74.96145307,21977,27768,148889
US,North Carolina,35.55269063,-82.98196486,13377,5796,3694
Benin,,9.3077,2.3158,13051,6076,6439
US,Minnesota,43.64060976,-84.84664923,9896,572,9059
US,North Carolina,43.0022601,-78.19135193,82538,534,10177
US,Oklahoma,40.33163494,-84.20258189,263440,817,6158
US,Virginia,38.814003,-77.08183073,7484,2182,616
US,Texas,33.07499881,-94.34646905,11854,3467,10111
US,Texas,28.81955746,-96.01230294,16244,97931,13251
Japan,Miyagi,34.508018,136.376013,16282,3169,482486
US,Delaware,38.47362326,-105.4399667,10642,1711,4771
US,Maryland,30.13112107,-91.61403569,1080,2114,8508
US,Michigan,42.94400871,-84.60145248,17078,5816,9086
US,Minnesota,,,26278,32,113676
US,Wisconsin,44.726614,-91.28609183,929012,1249,8386
US,Idaho,34.00267074,-85.18677781,7192,874,294650
US,North Carolina,35.11833364,-77.08398081,14109,2632,273025
US,California,35.44871474,-93.03212219,16475,70614,34394
US,Indiana,38.64963204,-88.91899208,187919,1421,39190
US,Minnesota,43.31082541,-85.15252824,14722,522,70960
US,New Mexico,43.291833,-71.02336013,536758,10397,14122
US,Oklahoma,40.56163713,-81.92635677,575242,2662,76121
US,Tennessee,36.05931946,-89.41542855,58388,638,6471
US,Texas,30.74685667,-94.02667579,67477,1407,17204
US,Oklahoma,39.7420247,-84.64787018,139598,1212,6633
US,Minnesota,43.42406072,-82.82055898,25561,1342,0
US,Massachusetts,31.10884837,-93.18153838,146219,2534,16740
US,New Mexico,43.29662971,-71.6811573,10310,1204,434693
US,Oklahoma,36.40823634,-94.80325046,33754,1843,21133
US,Illinois,39.98815591,-91.18786813,12969,4402,121059
US,Montana,36.90519407,-94.3394104,0,9195,66565
US,Pennsylvania,34.92065823,-95.7513432,30753,6195,30952
US,Pennsylvania,42.68762984,-121.6496461,871670,11161,22599
US,Tennessee,35.9278914,-83.11828725,40855,5842,3429
US,Texas,31.39078397,-97.79936155,218636,285,2415
US,Florida,30.22509788,-82.62160164,116048,2723,3959
US,Nevada,40.78416049,-96.68777155,60171,1160,15180
US,Oklahoma,39.45690571,-81.49121382,42653,11101,14661
US,Missouri,33.28392041,-90.94196237,6451,2905,320235
US,Puerto Rico,41.19265812,-79.42413524,4284,1257,12269
US,California,35.74242707,-91.57001641,7475,821,7660
US,Colorado,38.77965956,-120.5233166,25836,368,11545
US,Oregon,36.81799745,-97.14421435,24918,6675,22326
US,Puerto Rico,41.77255149,-77.25433032,555537,3629,254
US,Alabama,32.85044126,-86.7173256,23895,5127,9116
US,Maryland,30.12597499,-90.4753503,13799,13900,8325
US,Michigan,41.88753639,-84.59312019,25983,649,12344
US,Texas,29.3557301,-99.11030298,41890,1024,182682
US,Kentucky,36.89267803,-87.49055367,967,8700,6254
US,Texas,31.99045053,-97.13423143,18471,2112,2390
US,Bermuda,44.45537896,-90.04158336,15411,4227,30060
Equatorial Guinea,,1.6508,10.2679,21448,14811,7257
US,Georgia,32.36616021,-81.34280942,326737,3227,2077
US,Missouri,36.77383887,-91.88683935,9785,20643,4249
Japan,Gifu,37.378867,140.223295,4357,3186,4079
Japan,Hiroshima,36.504479,138.985605,58809,15513,3130
US,Idaho,34.73376362,-85.30165174,12330,357,7915
US,Ohio,40.85065156,-82.91989099,3578,395,2673
US,Texas,31.77430356,-98.99907113,8033,3570,5915
US,Virginia,37.3080028,-79.5281964,7361,1534,18381
US,Arkansas,62.31305045,-149.5741743,5402,24500,32796
US,Idaho,32.12059861,-82.32957247,15518,2899,17033
US,Kentucky,37.10975748,-84.11321779,5207,5958,37565
US,North Carolina,42.90123494,-74.44011632,11360,2136,14896
US,Texas,,,39080,5340,1313
US,Montana,36.65465345,-93.04075153,67885,1349,9180
US,West Virginia,36.72341572,-81.95666289,30679,2758,3540
US,Kentucky,36.96469836,-85.93338945,69043,326,31521
US,Michigan,38.30058422,-76.6062928,28593,9369,7764
US,Texas,35.501942,-89.73694895,2119,2259,4952
US,Idaho,31.5521809,-81.91894878,17751,11570,2513
US,Iowa,41.24521668,-85.86312322,6377,407,1763
US,Michigan,44.69565625,-85.55585247,58213,3510,20105
US,Missouri,32.35810271,-90.83352619,17176,3239,10711
US,New Mexico,39.15509045,-119.7480219,8437,5378,15427
US,Oklahoma,39.64170392,-83.0243386,4903,1400,51976
US,Puerto Rico,41.81304978,-79.26969577,3233,797,3278
Netherlands,Drenthe,12.5211,-69.9683,35392,1328,4660
US,California,34.75392199,-91.88742357,18522,3066,29126
US,Louisiana,31.07796211,-92.00079449,30687,62454,7550
US,North Dakota,35.2403259,-77.64245615,110134,875,10721
US,Ohio,40.84772277,-82.27280781,6066,1920,39360
US,Washington,38.51006137,-78.87260325,9531,4871,8661
US,West Virginia,47.20753737,-119.4500749,53293,6081,59258
US,Indiana,39.93029017,-85.39625719,14070,9597,11280
US,Minnesota,43.64330771,-84.38804374,19982,1052,45128
US,Minnesota,42.953928,-84.14585902,98096,8730,1223
US,Missouri,33.89236763,-88.4808438,16828,5046,1463
US,Texas,27.73103938,-98.0904705,118839,528,9012
Chad,Antofagasta,15.4542,18.7322,25433,1807,3640
US,Illinois,40.93148779,-90.2133034,78618,2737,76722
US,Texas,35.84923189,-84.52458689,2303,533,8523
US,Virginia,39.20172582,-78.25974949,2838,1646,20392
US,Washington,38.18574462,-77.655399,18488,11454,8495
US,West Virginia,46.53351425,-118.9018212,6888,720,17554
France,New Caledonia,-12.8275,45.166244,152546,8048,3020
US,Idaho,30.86392347,-83.91847289,17805,2630,8079
US,Oklahoma,41.14651175,-82.59867951,40946,9840,888
US,Puerto Rico,41.12913106,-78.9986361,16529,4432,33220
Pakistan,Sindh,35.792146,74.982138,31554,9017,6296
US,Kentucky,37.95230263,-98.08607292,6047,4337,36576
US,Pennsylvania,45.59073056,-118.7353826,18572,4912,1438
US,Washington,38.85905135,-78.56813762,1643,2522,10242
US,Idaho,31.45743864,-83.5236119,59147,4331,10239
US,West Virginia,46.57756476,-122.3925769,11678,2005,17086
Djibouti,,11.8251,42.5903,72716,4430,5388
Netherlands,Friesland,12.1696,-68.99,2759,692,3172
US,Georgia,33.95436462,-83.37124007,19405,917,3886
US,New York,42.24778241,-78.67923096,19213,169,9335
US,Texas,32.54935988,-94.36934071,29163,82,179247
US,Virginia,30.73872995,-95.57440968,9467,12505,2365
US,Arkansas,35.21247318,-90.30839406,6130,2679,4900
US,Michigan,43.47808377,-70.71052375,7442,44059,15090
US,South Dakota,33.43443342,-79.33202141,16714,1093,16764
US,Puerto Rico,41.04821986,-76.40565017,352637,444,31348
US,Texas,30.10370699,-97.31206354,4574,2605,2759
US,Utah,32.10773545,-94.76176432,8581,7422,31864
US,Wyoming,43.02054068,-88.77529134,30206,3877,13679
US,Idaho,32.87920671,-84.30024826,31382,5516,1823
US,Nebraska,47.03728583,-113.9213508,61803,2377,5830
US,South Dakota,41.45961631,-71.61435303,5579,1031,9820
US,South Dakota,32.87582989,-80.67641292,63026,189,1814
US,Arkansas,35.58928601,-94.2446814,37465,1227,5889
US,Colorado,39.03417539,-121.6945899,3311,991,32335
US,New York,34.71669834,-106.8103733,10157,50,2546
US,Virginia,29.27765923,-96.22319248,18071,618,24478
US,Alaska,31.43037123,-85.61095742,3371,306,7862
US,New York,42.13891056,-76.7638805,11735,198,26872
US,Alaska,31.39932826,-85.98901039,64408,13619,14256
US,Massachusetts,29.83517605,-92.30292538,4793,19853,28922
US,Texas,32.04620681,-96.47428766,42566,403,12219
US,Virginia,41.52106798,-113.0832816,15692,689,12137
US,Washington,37.26865804,-80.06396753,49979,137,6207
US,Indiana,41.75509713,-89.91556058,26462,353,13057
US,Texas,35.42812616,-84.61520715,49458,410,7550
US,Texas,35.44550387,-84.24902965,20764,376,14566
US,Indiana,39.82304555,-85.77566351,22526,519,2289
US,Oklahoma,40.39830217,-82.42027563,12155,201,4463
US,Alabama,33.98210918,-86.56790593,23058,9161,618
US,Kentucky,38.78369175,-97.65185177,14561,170,19815
US,Wyoming,43.75354908,-88.48885325,27077,298,41365
US,Missouri,33.47386518,-88.4419153,4719,266,7804
US,North Carolina,34.93449805,-77.93140529,7977,248,152847
US,Ohio,40.13412966,-84.6194517,1170,473,2690
Grenada,,12.1165,-61.679,0,212,1729
US,Alaska,31.2477854,-86.45050893,76036,530,7532
US,Arkansas,36.28784385,-92.33782872,14980,309,18581
US,New Mexico,38.04264256,-116.4722702,377649,1022,12038
US,Oklahoma,34.25103751,-97.28552485,5490,1127,14224
US,Oregon,35.0167709,-97.88339847,3706,1001,7299
US,Puerto Rico,41.40323442,-79.75845449,14537,4599,3472
US,Alaska,34.78144169,-85.99750489,39664,1193,474
US,Indiana,37.73033511,-88.92994027,21928,405,2229
US,Indiana,39.20744865,-85.89558181,26460,148,1478
US,Montana,37.87736118,-91.79351727,14314,697,118
US,New York,40.56335249,-74.91284156,6216,494,1187
US,Oklahoma,38.59743452,-82.53466552,681,1465,680
US,Oklahoma,41.35624126,-83.137872,3527,545,361
US,West Virginia,48.82227976,-121.7490018,2251,276,25615
Japan,Hokkaido,34.605309,132.788719,167,1562,39956
US,Louisiana,37.05350953,-88.70445755,1839,1866,594
US,Wisconsin,39.2853852,-80.37919577,921,391,1188
US,Wisconsin,37.40481169,-81.11023142,485,95,340
Sweden,,65.3337,16.5162,40429,593,873
US,Georgia,33.06882326,-83.24701748,69912,29,603
US,Missouri,38.99186229,-92.30723575,958,4057,613
US,Puerto Rico,40.42162652,-77.97673273,1744,162,732
US,Texas,34.07044901,-101.8268114,572,3121,391
US,Mykolaiv Oblast,43.72099677,-87.94579284,1177,273,15136
US,Arizona,32.86698258,-85.79833053,878,906,388
US,Georgia,31.18810588,-83.7677946,835,0,456
US,New York,35.50708973,-105.9774716,1134,1615,568
US,Tennessee,35.51123746,-86.45549096,509,8424,406
US,Tennessee,36.14669837,-87.35891709,26283,400,782
US,Iowa,38.84112637,-86.48361629,545,3943,355
US,Iowa,38.08922676,-87.2716085,669,122,1067
US,Missouri,37.38489388,-89.6843587,950,1367,544
US,North Dakota,36.2084135,-81.16232895,588,8308,2677
US,Arkansas,31.52508998,-110.8479088,1147,2729,2205
US,Georgia,33.99148694,-83.71436292,545,3829,1980
US,Oklahoma,41.12351311,-83.12783209,1552,3101,8596
US,Pennsylvania,44.48899494,-122.5373154,854,3642,2282
US,Michigan,39.56647682,-75.94627411,3607,3169,619
US,Georgia,34.50487351,-84.87296253,3123,2367,260
US,Iowa,39.47899078,-86.44573375,2945,25723,1513
US,Texas,31.81534745,-95.65354823,13027,1127,857
US,Virginia,37.7583355,-77.49464673,3795,1917,2627
Japan,Tochigi,34.916975,138.407784,896,8988,1090
US,Oklahoma,38.80270163,-82.98907345,373,12046,451
US,Tennessee,35.49090731,-86.07311784,2317,2355,3026
US,Missouri,32.75339664,-89.11726492,1234,6147,3620
US,Pennsylvania,36.71380786,-95.90514104,4231,1703,780
US,California,35.25688493,-91.74908296,1877,2616,235
US,Florida,41.85853803,-72.3308481,649,70137,982
US,Minnesota,42.25190229,-86.01939087,4704,4140,56
US,Missouri,36.9711783,-93.18537118,7554,2722,9110
US,Tennessee,35.99438059,-88.93358327,1254,11362,301
US,Texas,,,328,4912,5174
US,Texas,28.89333001,-98.52730485,1613,10031,480
US,Virginia,36.58022376,-79.40395668,71,1806,1665
US,Virginia,36.68542395,-79.87634026,13537,84050,0
US,Alaska,32.32688101,-87.1086671,428,2744,2590
US,Mississippi,44.6490231,-93.53340251,8092,1668,15266
US,North Dakota,35.31647813,-80.25093221,734,4022,817
US,Ohio,40.27942393,-83.00457058,2443,9685,8123
China,Hubei,22.3,114.2,0,2019,3287
US,Louisiana,37.71659336,-84.27220275,3997,51821,5008
US,Virginia,33.21570665,-97.65460265,23625,4593,20964
US,Alaska,34.69847452,-87.80168544,1179,1756,9235
US,Pennsylvania,35.20614018,-96.94923008,12033,692,15510
US,North Carolina,42.71348136,-73.51089874,13319,1791,9068
US,Pennsylvania,43.91570171,-121.2289121,8628,2103,8724
US,Texas,30.33364686,-94.38931817,32974,1381,11473
US,Wisconsin,39.46704621,-78.02414609,14591,1963,8064
US,Illinois,42.67002716,-112.2233311,25185,3389,64354
US,New York,39.58719656,-75.3469663,19255,2138,4255
US,North Carolina,42.2689144,-77.3829924,13831,3395,6577
US,Texas,36.04818632,-83.45148924,18762,2783,25201
US,Texas,32.42990927,-97.83242024,13715,12756,35711
US,Virginia,37.40021399,-79.19888138,113510,3517,7344
US,Zhytomyr Oblast,44.47068056,-88.96534501,6224,10528,19079
Nicaragua,,12.865416,-85.207229,10541,2385,6129
Peru,,,,42493,14786,8448
US,South Dakota,34.33988254,-80.58763164,63670,25805,227664
US,Vinnytsia Oblast,42.66858202,-88.54163073,12525,2926,9360
India,Lakshadweep,34.1526,77.5771,29150,14800,8041
Japan,Gunma,35.778671,137.055925,9840,6733,31370
US,Kentucky,37.30939025,-87.54670406,13888,9312,15002
US,Pennsylvania,35.96024096,-95.51911308,339677,844,28001
Japan,Ishikawa,36.303588,140.319591,14746,3911,5606
US,Oklahoma,36.3791334,-97.78265517,12158,7580,208679
US,Texas,30.79472531,-94.8276624,54803,735,8032
US,Georgia,29.90096506,-81.43589967,24372,35615,5155
US,Georgia,34.63331566,-83.53094677,46398,644,13413
US,Texas,33.66981763,-95.57404777,9179,1834,26852
US,Louisiana,37.10466131,-84.57629079,357732,5400,7802
US,Massachusetts,30.85288548,-90.03866652,12230,1008,131890
US,Illinois,40.13919438,-88.20046615,10024,2340,12894
US,Louisiana,37.47088263,-82.39487445,19886,1187,5449
US,New York,42.2276921,-79.36691763,47035,1847,2444
US,North Dakota,36.39593137,-79.77504841,13307,6137,4810
US,Ohio,41.36796058,-82.62904521,231926,1406,7612
US,Georgia,32.39577406,-81.74811421,20786,7297,4709
US,Michigan,45.40194593,-68.65020455,8562,2719,4321
US,Missouri,38.64789422,-94.353399,4056,3266,11334
